STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total_Crimes
KERALA_KOTTAYAM,2003,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
KERALA_KOTTAYAM,2004,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0
KERALA_KOTTAYAM,2005,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,14.0
KERALA_KOTTAYAM,2006,3.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0
KERALA_KOTTAYAM,2007,2.0,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,26.0
KERALA_KOTTAYAM,2008,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0
KERALA_KOTTAYAM,2009,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0
KERALA_KOTTAYAM,2010,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0
KERALA_KOZHIKODE,2001,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0
KERALA_KOZHIKODE,2002,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,21.0
KERALA_KOZHIKODE,2003,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
KERALA_KOZHIKODE,2004,3.0,8.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0
KERALA_KOZHIKODE,2005,5.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,44.0
KERALA_KOZHIKODE,2006,4.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,43.0
KERALA_KOZHIKODE,2007,1.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,47.0
KERALA_KOZHIKODE,2008,5.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,60.0
KERALA_KOZHIKODE,2009,5.0,18.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,73.0
KERALA_KOZHIKODE,2010,6.0,16.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,64.0
KERALA_MALAPPURAM,2001,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0
KERALA_MALAPPURAM,2002,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,22.0
KERALA_MALAPPURAM,2003,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
KERALA_MALAPPURAM,2004,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
KERALA_MALAPPURAM,2005,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
KERALA_MALAPPURAM,2006,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0
KERALA_MALAPPURAM,2007,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
KERALA_MALAPPURAM,2008,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
KERALA_MALAPPURAM,2009,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0
KERALA_MALAPPURAM,2010,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,35.0
KERALA_PALAKKAD,2001,17.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,43.0
KERALA_PALAKKAD,2002,9.0,9.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,35.0
KERALA_PALAKKAD,2003,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,41.0
KERALA_PALAKKAD,2004,8.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0
KERALA_PALAKKAD,2005,3.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0
KERALA_PALAKKAD,2006,10.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,40.0
KERALA_PALAKKAD,2007,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0
KERALA_PALAKKAD,2008,5.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,27.0
KERALA_PALAKKAD,2009,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0
KERALA_PALAKKAD,2010,5.0,13.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,42.0
KERALA_PATHANAMTHITTA,2001,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,11.0
KERALA_PATHANAMTHITTA,2002,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0
KERALA_PATHANAMTHITTA,2003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0
KERALA_PATHANAMTHITTA,2004,1.0,11.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0
KERALA_PATHANAMTHITTA,2005,2.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
KERALA_PATHANAMTHITTA,2006,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0
KERALA_PATHANAMTHITTA,2007,2.0,8.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,24.0
KERALA_PATHANAMTHITTA,2008,1.0,14.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0
KERALA_PATHANAMTHITTA,2009,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
KERALA_PATHANAMTHITTA,2010,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
KERALA_RAILWAYS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KERALA_RAILWAYS,2002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
KERALA_RAILWAYS,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KERALA_RAILWAYS,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KERALA_RAILWAYS,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
KERALA_RAILWAYS,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
KERALA_RAILWAYS,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
KERALA_RAILWAYS,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
KERALA_RAILWAYS,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KERALA_RAILWAYS,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KERALA_THRISSUR,2001,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
KERALA_THRISSUR,2002,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0
KERALA_THRISSUR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
KERALA_THRISSUR,2004,8.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,33.0
KERALA_THRISSUR,2005,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0
KERALA_THRISSUR,2006,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,32.0
KERALA_THRISSUR,2007,4.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,47.0
KERALA_THRISSUR,2008,2.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,67.0
KERALA_THRISSUR,2009,6.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0
KERALA_THRISSUR,2010,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0
KERALA_TRIVANDRUM,2001,5.0,15.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,36.0
KERALA_TRIVANDRUM,2002,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
KERALA_TRIVANDRUM,2003,3.0,12.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,30.0
KERALA_TRIVANDRUM,2004,5.0,33.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,68.0
KERALA_TRIVANDRUM,2005,4.0,32.0,8.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,21.0,78.0
KERALA_TRIVANDRUM,2006,2.0,33.0,19.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,32.0,115.0
KERALA_TRIVANDRUM,2007,0.0,45.0,13.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,19.0,91.0
KERALA_TRIVANDRUM,2008,2.0,41.0,23.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,9.0,87.0
KERALA_TRIVANDRUM,2009,5.0,54.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,107.0
KERALA_TRIVANDRUM,2010,7.0,42.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,95.0
KERALA_WAYANADU,2001,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
KERALA_WAYANADU,2002,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0
KERALA_WAYANADU,2003,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0
KERALA_WAYANADU,2004,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0
KERALA_WAYANADU,2005,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,22.0
KERALA_WAYANADU,2006,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,23.0
KERALA_WAYANADU,2007,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,24.0
KERALA_WAYANADU,2008,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0
KERALA_WAYANADU,2009,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,23.0
KERALA_WAYANADU,2010,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0
LAKSHADWEEP_LAKSHADWEEP,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LAKSHADWEEP_LAKSHADWEEP,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
LAKSHADWEEP_LAKSHADWEEP,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAKSHADWEEP_LAKSHADWEEP,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ALIRAJPUR,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ANUPPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ANUPPUR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ANUPPUR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ANUPPUR,2004,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MADHYA PRADESH_ANUPPUR,2005,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0
MADHYA PRADESH_ANUPPUR,2006,1.0,25.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0
MADHYA PRADESH_ANUPPUR,2007,0.0,28.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0
MADHYA PRADESH_ANUPPUR,2008,1.0,25.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0
MADHYA PRADESH_ANUPPUR,2009,3.0,20.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0
MADHYA PRADESH_ANUPPUR,2010,4.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0
MADHYA PRADESH_ASHOK NAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ASHOK NAGAR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_ASHOK NAGAR,2003,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0
MADHYA PRADESH_ASHOK NAGAR,2004,5.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,43.0
MADHYA PRADESH_ASHOK NAGAR,2005,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0
MADHYA PRADESH_ASHOK NAGAR,2006,3.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,72.0
MADHYA PRADESH_ASHOK NAGAR,2007,1.0,27.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,83.0
MADHYA PRADESH_ASHOK NAGAR,2008,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0
MADHYA PRADESH_ASHOK NAGAR,2009,1.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0
MADHYA PRADESH_ASHOK NAGAR,2010,1.0,21.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,79.0
MADHYA PRADESH_BALAGHAT,2001,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0
MADHYA PRADESH_BALAGHAT,2002,3.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,49.0
MADHYA PRADESH_BALAGHAT,2003,5.0,34.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0
MADHYA PRADESH_BALAGHAT,2004,9.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
MADHYA PRADESH_BALAGHAT,2005,4.0,25.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0
MADHYA PRADESH_BALAGHAT,2006,7.0,34.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0
MADHYA PRADESH_BALAGHAT,2007,8.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,124.0
MADHYA PRADESH_BALAGHAT,2008,4.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,150.0
MADHYA PRADESH_BALAGHAT,2009,4.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,137.0
MADHYA PRADESH_BALAGHAT,2010,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,150.0
MADHYA PRADESH_BARWANI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
MADHYA PRADESH_BARWANI,2002,0.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,51.0
MADHYA PRADESH_BARWANI,2003,4.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,59.0
MADHYA PRADESH_BARWANI,2004,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,38.0
MADHYA PRADESH_BARWANI,2005,4.0,24.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,49.0,85.0
MADHYA PRADESH_BARWANI,2006,4.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,70.0
MADHYA PRADESH_BARWANI,2007,1.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70.0
MADHYA PRADESH_BARWANI,2008,3.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0
MADHYA PRADESH_BARWANI,2009,2.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,56.0
MADHYA PRADESH_BARWANI,2010,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0
MADHYA PRADESH_BETUL,2001,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0
MADHYA PRADESH_BETUL,2002,1.0,25.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0
MADHYA PRADESH_BETUL,2003,3.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
MADHYA PRADESH_BETUL,2004,9.0,55.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,107.0,186.0
MADHYA PRADESH_BETUL,2005,4.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,221.0
MADHYA PRADESH_BETUL,2006,4.0,78.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,212.0
MADHYA PRADESH_BETUL,2007,6.0,85.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,118.0,227.0
MADHYA PRADESH_BETUL,2008,2.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,173.0
MADHYA PRADESH_BETUL,2009,5.0,56.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,130.0
MADHYA PRADESH_BETUL,2010,5.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,163.0
MADHYA PRADESH_BHIND,2001,6.0,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,106.0
MADHYA PRADESH_BHIND,2002,7.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,102.0,117.0
MADHYA PRADESH_BHIND,2003,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0
MADHYA PRADESH_BHIND,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0
MADHYA PRADESH_BHIND,2005,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,138.0
MADHYA PRADESH_BHIND,2006,8.0,17.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,123.0,156.0
MADHYA PRADESH_BHIND,2007,2.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,88.0
MADHYA PRADESH_BHIND,2008,2.0,11.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,68.0,95.0
MADHYA PRADESH_BHIND,2009,1.0,9.0,22.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,88.0,134.0
MADHYA PRADESH_BHIND,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BHOPAL,2001,5.0,25.0,6.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,56.0,102.0
MADHYA PRADESH_BHOPAL,2002,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0
MADHYA PRADESH_BHOPAL,2003,4.0,50.0,21.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,12.0,107.0
MADHYA PRADESH_BHOPAL,2004,9.0,53.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,102.0
MADHYA PRADESH_BHOPAL,2005,5.0,43.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,77.0
MADHYA PRADESH_BHOPAL,2006,7.0,36.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,85.0
MADHYA PRADESH_BHOPAL,2007,9.0,63.0,27.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,122.0
MADHYA PRADESH_BHOPAL,2008,3.0,76.0,22.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,112.0
MADHYA PRADESH_BHOPAL,2009,7.0,98.0,34.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,151.0
MADHYA PRADESH_BHOPAL,2010,9.0,96.0,34.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,149.0
MADHYA PRADESH_BHOPAL RLY.,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
MADHYA PRADESH_BHOPAL RLY.,2002,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0
MADHYA PRADESH_BHOPAL RLY.,2003,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,23.0
MADHYA PRADESH_BHOPAL RLY.,2004,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,10.0
MADHYA PRADESH_BHOPAL RLY.,2005,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,19.0
MADHYA PRADESH_BHOPAL RLY.,2006,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,25.0
MADHYA PRADESH_BHOPAL RLY.,2007,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,21.0
MADHYA PRADESH_BHOPAL RLY.,2008,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,15.0
MADHYA PRADESH_BHOPAL RLY.,2009,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,13.0
MADHYA PRADESH_BHOPAL RLY.,2010,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,12.0
MADHYA PRADESH_BURHANPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_BURHANPUR,2009,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MADHYA PRADESH_BURHANPUR,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADHYA PRADESH_CHHATARPUR,2001,1.0,14.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,54.0
MADHYA PRADESH_CHHATARPUR,2002,1.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,132.0
MADHYA PRADESH_CHHATARPUR,2003,1.0,17.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,85.0,108.0
MADHYA PRADESH_CHHATARPUR,2004,3.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,67.0
MADHYA PRADESH_CHHATARPUR,2005,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,113.0
MADHYA PRADESH_CHHATARPUR,2006,5.0,18.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,74.0,117.0
